Date,Forecast_SARIMAX,Forecast_LSTM,Forecast_Hybrid,mean_ci_upper,mean_ci_lower,Mineral
2024-07-01,3996.2811625263425,3740.1614,3893.833272711118,4226.397278118871,3766.1650469338133,Copper
2024-08-01,4036.622887604665,3757.0063,3924.7763448674864,4363.193995551434,3710.051779657895,Copper
2024-09-01,4073.177218310632,3760.5327,3948.119465752004,4501.594714466168,3644.759722155096,Copper
2024-10-01,4106.29972585752,3750.577,3964.0106704754494,4640.19235882979,3572.4070928852498,Copper
2024-11-01,4136.312599435165,3727.4211,3972.756065520474,4778.015919627102,3494.6092792432273,Copper
2024-12-01,4163.507780208016,3742.6755,3995.174858554497,4914.384186481721,3412.63137393431,Copper
2025-01-01,4188.149801084647,3750.2966,4013.008532994538,5048.817647633226,3327.4819545360683,Copper
2025-02-01,4210.478359881746,3751.7705,4026.9952678821724,5180.981720600248,3239.9749991632434,Copper
2025-03-01,4230.7106509122395,3749.477,4038.217284102031,5310.648296522243,3150.773005302236,Copper
2025-04-01,4249.043477677385,3746.4358,4048.0004274267435,5437.668691267692,3060.418264087078,Copper
2025-05-01,4265.6551672134,3745.695,4057.671176499915,5561.954064685766,2969.356269741035,Copper
2025-06-01,4280.707304713852,3750.231,4068.5167900548736,5683.460927484243,2877.9536819434607,Copper
2025-07-01,4294.346305300836,3751.646,4077.266230446127,5802.180226791713,2786.51238380996,Copper
2025-08-01,4306.704838233862,3751.476,4084.613357041879,5918.12901545601,2695.2806610117127,Copper
2025-09-01,4317.903117410008,3751.066,4091.168262047567,6031.344027028928,2604.462207791088,Copper
2025-10-01,4328.050070708308,3751.2842,4097.343714299985,6141.876681302023,2514.2234601145938,Copper
2025-11-01,4337.244399552797,3752.319,4103.274252036366,6249.789179481195,2424.6996196244,Copper
2025-12-01,4345.575539000809,3753.6724,4108.81431754111,6355.151439406929,2335.999638594689,Copper
2026-01-01,4353.124527695489,3754.1697,4113.54256329698,6458.038684898585,2248.2103704923925,Copper
2026-02-01,4359.964796144724,3754.4756,4117.769160889959,6558.529548658372,2161.4000436310753,Copper
2026-03-01,4366.16288099423,3754.9487,4121.677220784039,6656.704581096203,2075.6211808922585,Copper
2026-04-01,4371.779072242687,3755.6548,4125.3294062362365,6752.645081738045,1990.9130627473291,Copper
2026-05-01,4376.867999694487,3756.4573,4128.703685558879,6846.432188081182,1907.3038113077905,Copper
2026-06-01,4381.479164354664,3757.175,4131.757493729986,6938.146170569291,1824.8121581400378,Copper
2026-07-01,4385.657419934973,3757.733,4134.4875916094215,7027.865892958507,1743.44894691144,Copper
2026-08-01,4389.443409154823,3758.32,4136.994048422581,7115.668405562346,1663.2184127472997,Copper
2026-09-01,4392.873959081057,3758.9832,4139.317637167384,7201.6286452908735,1584.1192728712417,Copper
2026-10-01,4395.982439352128,3759.6875,4141.464463611277,7285.819221467596,1506.1456572366587,Copper
2026-11-01,4398.799086771172,3760.3828,4143.432650304891,7368.310270431637,1429.2879031107072,Copper
2026-12-01,4401.351299425391,3761.047,4145.2296028974215,7449.16936514764,1353.5332337031414,Copper
2027-01-01,4403.663903192659,3761.699,4146.877907345282,7528.4614686282885,1278.8663377570292,Copper
2027-02-01,4405.759393227764,3762.376,4148.406075389783,7606.248922058438,1205.2698643970898,Copper
2027-03-01,4407.658152777228,3763.0723,4149.823773502274,7682.591460198797,1132.7248453556585,Copper
2027-04-01,4409.37865145118,3763.7737,4151.136712355083,7757.546248020688,1061.2110548816722,Copper
2024-05-01,57.79359540401727,58.271427,57.98472810422677,58.43148179374093,57.155709014293606,Graphite-ArtificialGraphite
2024-06-01,57.163722264628014,57.67728,57.36914667359614,58.57151707851928,55.75592745073675,Graphite-ArtificialGraphite
2024-07-01,56.56837797361362,57.112988,56.786222554431845,58.883775865699086,54.25298008152816,Graphite-ArtificialGraphite
2024-08-01,56.00566970320365,56.579147,56.23506037599934,59.33298398911901,52.678355417288294,Graphite-ArtificialGraphite
2024-09-01,55.473808388050585,56.071106,55.71272703417312,59.894527790929175,51.053088985171996,Graphite-ArtificialGraphite
2024-10-01,54.97110303710514,55.589172,55.21833191198476,60.54999980230315,49.39220627190713,Graphite-ArtificialGraphite
2024-11-01,54.495955357307345,55.141197,54.75405171475062,61.28495478612701,47.70695592848768,Graphite-ArtificialGraphite
2024-12-01,54.04685467200008,54.664474,54.29390221665219,62.0876805268242,46.00602881717596,Graphite-ArtificialGraphite
2025-01-01,53.62237311790876,54.20672,53.85611163014467,62.94845947363546,44.296286762182056,Graphite-ArtificialGraphite
2025-02-01,53.22116110541649,53.76761,53.43974050175087,63.85909205544034,42.58323015539264,Graphite-ArtificialGraphite
2025-03-01,52.841943027701234,53.344803,53.04308695919886,64.81257121016364,40.87131484523883,Graphite-ArtificialGraphite
2025-04-01,52.483513205092606,52.936287,52.66462269356337,65.80285011254934,39.164176297635876,Graphite-ArtificialGraphite
2025-05-01,52.14473205175393,52.541855,52.30358193735118,66.82467040837581,37.464793695132045,Graphite-ArtificialGraphite
2025-06-01,51.824522452501895,52.15875,51.95821406659391,67.87343144302427,35.77561346197952,Graphite-ArtificialGraphite
2025-07-01,51.52186633824443,51.79151,51.62972403573474,68.94508827038446,34.0986444061044,Graphite-ArtificialGraphite
2025-08-01,51.235801449148674,51.439438,51.31725601597358,70.03607048400802,32.43553241428933,Graphite-ArtificialGraphite
2025-09-01,50.96541827524804,51.10045,51.019430789977925,71.14321650535715,30.787620045138933,Graphite-ArtificialGraphite
2025-10-01,50.70985716476129,50.77496,50.73589850601009,72.26371960405545,29.15599472546712,Graphite-ArtificialGraphite
2025-11-01,50.46830559092991,50.463238,50.466278459538415,73.39508299658632,27.5415281852735,Graphite-ArtificialGraphite
2025-12-01,50.23999556868401,50.165024,50.21000686269478,74.53508209010002,25.944909047268002,Graphite-ArtificialGraphite
2026-01-01,50.02420121292332,49.88033,49.966651999116294,75.68173243432317,24.366669991523484,Graphite-ArtificialGraphite
2026-02-01,49.82023643065015,49.608685,49.73561529283833,76.83326229429127,22.80721056700903,Graphite-ArtificialGraphite
2026-03-01,49.62745273961663,49.34969,49.51634743722701,77.98808900800022,21.266816471233046,Graphite-ArtificialGraphite
2026-04-01,49.44523720655108,49.10307,49.30837004609862,79.14479847701938,19.74567593608278,Graphite-ArtificialGraphite
2026-05-01,49.273010498408055,48.868477,49.11119819052432,80.30212727491487,18.24389372190124,Graphite-ArtificialGraphite
2026-06-01,49.11022504044652,48.6456,48.92437553330112,81.45894696159036,16.761503119302688,Graphite-ArtificialGraphite
2026-07-01,48.956363275279756,48.43405,48.74743895210633,82.61425027064882,15.298476279910687,Graphite-ArtificialGraphite
2026-08-01,48.810936017361996,48.23341,48.57992518158419,83.76713889806567,13.854733136658332,Graphite-ArtificialGraphite
2026-09-01,48.673480897680015,48.043266,48.421394675692966,84.91681266839876,12.430149126961268,Graphite-ArtificialGraphite
2026-10-01,48.54356089370474,47.86324,48.2714326330246,86.06255989271222,11.024561894697264,Graphite-ArtificialGraphite
2026-11-01,48.42076293992909,47.692863,48.129604294108816,87.20374876272992,9.637777117128266,Graphite-ArtificialGraphite
2026-12-01,48.304696614574326,47.530163,47.99488385619577,88.33981965021033,8.269573578938328,Graphite-ArtificialGraphite
2027-01-01,48.19499289828952,47.3762,47.86747715376863,89.47027820044431,6.919707596134728,Graphite-ArtificialGraphite
2027-02-01,48.09130300089756,47.230553,47.747003251344196,90.59468912510195,5.587916876693178,Graphite-ArtificialGraphite
2027-03-01,47.993297252457445,47.092796,47.63309650027818,91.71267061313564,4.273923891779248,Graphite-ArtificialGraphite
2027-04-01,47.90066405511712,46.962524,47.52540781722554,92.82388928965756,2.977438820576687,Graphite-ArtificialGraphite
2024-05-01,11.3033337876908,9.915525,10.74821039949131,11.407543718635203,11.199123856746397,Graphite-NaturalGraphite
2024-06-01,11.58117723386922,9.984936,10.942680787571899,11.812183404874592,11.350171062863847,Graphite-NaturalGraphite
2024-07-01,11.8443483509506,10.0045185,11.108416700237107,12.225154524648282,11.463542177252918,Graphite-NaturalGraphite
2024-08-01,12.093621953831938,9.974172,11.245841780010956,12.641721864881992,11.545522042781885,Graphite-NaturalGraphite
2024-09-01,12.32973194106214,9.895623,11.356088495157914,13.058861372994063,11.60060250913022,Graphite-NaturalGraphite
2024-10-01,12.55337345554847,9.77509,11.442060160365216,13.474515893295216,11.632231017801725,Graphite-NaturalGraphite
2024-11-01,12.76520493116062,9.605344,11.501260533845908,13.887226564309286,11.643183298011953,Graphite-NaturalGraphite
2024-12-01,12.965850031257915,9.554091,11.601146695543079,14.295933073398148,11.635766989117682,Graphite-NaturalGraphite
2025-01-01,13.155899484846977,9.485061,11.687563919957867,14.699854999136628,11.611943970557325,Graphite-NaturalGraphite
2025-02-01,13.335912825775743,9.4053335,11.763681055374503,15.09841616890912,11.573409482642367,Graphite-NaturalGraphite
2025-03-01,13.506420040084311,9.321273,11.832361211748951,15.491193761179522,11.5216463189891,Graphite-NaturalGraphite
2025-04-01,13.667923126362636,9.239016,11.896360107507034,15.87788258455845,11.457963668166823,Graphite-NaturalGraphite
2025-05-01,13.820897573709015,9.162277,11.95744957594843,16.25826915562658,11.383525991791451,Graphite-NaturalGraphite
2025-06-01,13.965793761640693,9.097198,12.018355317729656,16.632212373276932,11.299375150004455,Graphite-NaturalGraphite
2025-07-01,14.103038286078123,9.031217,12.074309572522727,16.999628790020846,11.206447782135399,Graphite-NaturalGraphite
2025-08-01,14.233035215306776,8.966623,12.126470547061263,17.360481180962253,11.1055892496513,Graphite-NaturalGraphite
2025-09-01,14.356167279614258,8.904796,12.175618626435547,17.71476953714961,10.997565022078906,Graphite-NaturalGraphite
2025-10-01,14.47279699810518,8.846328,12.22220926385029,18.062523879068756,10.883070117141605,Graphite-NaturalGraphite
2025-11-01,14.583267746011296,8.791346,12.266499029183315,18.40379846155542,10.762737030467171,Graphite-NaturalGraphite
2025-12-01,14.687904765639246,8.739664,12.308608442803347,18.738667059180383,10.637142472098109,Graphite-NaturalGraphite
2026-01-01,14.787016123932254,8.69029,12.348325854779274,19.067219102175425,10.506813145689083,Graphite-NaturalGraphite
2026-02-01,14.880893619465024,8.643542,12.38595318294,19.389556489938098,10.37223074899195,Graphite-NaturalGraphite
2026-03-01,14.96981364154212,8.599475,12.421678195377542,19.705790950008627,10.233836333075612,Graphite-NaturalGraphite
2026-04-01,15.054037983929174,8.558062,12.455647477933798,20.016041840232567,10.09203412762578,Graphite-NaturalGraphite
2026-05-01,15.133814615612659,8.519044,12.487906338337321,20.320434313937074,9.947194917288243,Graphite-NaturalGraphite
2026-06-01,15.209378410857447,8.482362,12.518571859289127,20.619097784586454,9.799659037128439,Graphite-NaturalGraphite
2026-07-01,15.280951840711571,8.447752,12.547671903987489,20.91216463906489,9.649739042358252,Graphite-NaturalGraphite
2026-08-01,15.34874562799407,8.415155,12.575309541103083,21.199769158517817,9.497722097470323,Graphite-NaturalGraphite
2026-09-01,15.412959367694288,8.3845825,12.601608580745356,21.482046613313663,9.343872122074915,Graphite-NaturalGraphite
2026-10-01,15.47378211460921,8.355925,12.626639063611107,21.759132504698734,9.188431724519685,Graphite-NaturalGraphite
2026-11-01,15.531392939948882,8.329077,12.650466470756438,22.03116193049706,9.031623949400704,Graphite-NaturalGraphite
2026-12-01,15.58596145854869,8.30393,12.673148940482607,22.29826905603939,8.873653861057988,Graphite-NaturalGraphite
2027-01-01,15.637648328240646,8.280394,12.694746389446218,22.56058667460261,8.71470998187868,Graphite-NaturalGraphite
2027-02-01,15.68660572285393,8.258385,12.715317458599442,22.818245844162014,8.554965601545845,Graphite-NaturalGraphite
2027-03-01,15.732977780237274,8.237827,12.734917636236236,23.071375589325182,8.394579971149366,Graphite-NaturalGraphite
2027-04-01,15.776901026622218,8.218632,12.753593313727237,23.320102659019895,8.23369939422454,Graphite-NaturalGraphite
2024-05-01,7.3,7.4413004,7.356520299911499,7.372752317509324,7.227247682490676,Graphite
2024-06-01,7.3,7.463145,7.365257863998413,7.458809798419241,7.141190201580758,Graphite
2024-07-01,7.3,7.486796,7.374718313217163,7.556939570178942,7.0430604298210575,Graphite
2024-08-01,7.3,7.512067,7.384826784133911,7.662739186069576,6.937260813930424,Graphite
2024-09-01,7.3,7.5406923,7.396277074813843,7.773355694609095,6.8266443053909045,Graphite
2024-10-01,7.3,7.5735393,7.409415845870972,7.886827238303831,6.7131727616961685,Graphite
2024-11-01,7.3,7.6113377,7.424535160064697,8.001754709670834,6.5982452903291655,Graphite
2024-12-01,7.3,7.6358466,7.434338693618774,8.117119127277439,6.482880872722561,Graphite
2025-01-01,7.3,7.6606555,7.4442621517181395,8.232170194010871,6.367829805989127,Graphite
2025-02-01,7.3,7.685664,7.454265718460083,8.346353558118349,6.253646441881651,Graphite
2025-03-01,7.3,7.7108083,7.464323406219482,8.459260941797416,6.140739058202584,Graphite
2025-04-01,7.3,7.7356963,7.474278573989868,8.570594672120139,6.029405327879862,Graphite
2025-05-01,7.3,7.759613,7.483845357894897,8.68014174474187,5.919858255258128,Graphite
2025-06-01,7.3,7.781648,7.492659215927124,8.787754449325817,5.8122455506741835,Graphite
2025-07-01,7.3,7.803416,7.501366262435913,8.89333565497097,5.706664345029029,Graphite
2025-08-01,7.3,7.824852,7.509940748214722,8.996827489452894,5.603172510547106,Graphite
2025-09-01,7.3,7.8458853,7.5183540630340575,9.098202541175006,5.501797458824995,Graphite
2025-10-01,7.3,7.8664255,7.5265702056884765,9.197456967909014,5.4025430320909855,Graphite
2025-11-01,7.3,7.886418,7.534567241668701,9.294605066694043,5.305394933305958,Graphite
2025-12-01,7.3,7.9059134,7.542365436553955,9.38967497614572,5.2103250238542795,Graphite
2026-01-01,7.3,7.9251175,7.550047044754028,9.482705264624373,5.117294735375626,Graphite
2026-02-01,7.3,7.944024,7.55760968208313,9.573742216749837,5.026257783250163,Graphite
2026-03-01,7.3,7.9626336,7.565053586959839,9.662837673939881,4.937162326060118,Graphite
2026-04-01,7.3,7.9809566,7.572382574081421,9.750047316753601,4.849952683246399,Graphite
2026-05-01,7.3,7.9990187,7.5796076107025145,9.835429301021085,4.764570698978915,Graphite
2026-06-01,7.3,8.016861,7.586744432449341,9.919043178205975,4.680956821794025,Graphite
2026-07-01,7.3,8.034524,7.593809728622436,10.00094904468834,4.599050955311658,Graphite
2026-08-01,7.3,8.052022,7.600808744430542,10.081206875741044,4.518793124258956,Graphite
2026-09-01,7.3,8.069374,7.607749586105347,10.159876008673224,4.440123991326775,Graphite
2026-10-01,7.3,8.086602,7.614640836715698,10.237014746492097,4.362985253507903,Graphite
2026-11-01,7.3,8.103726,7.621490602493286,10.312680058904897,4.287319941095102,Graphite
2026-12-01,7.3,8.120772,7.6283088970184325,10.386927361858454,4.213072638141545,Graphite
2027-01-01,7.3,8.137764,7.63510573387146,10.459810360330367,4.140189639669632,Graphite
2027-02-01,7.3,8.154718,7.641887311935425,10.531380941923752,4.068619058076248,Graphite
2027-03-01,7.3,8.1716585,7.64866340637207,10.601689111116332,3.9983108888836663,Graphite
2027-04-01,7.3,8.188602,7.65544093132019,10.670782955882432,3.9292170441175673,Graphite
2024-05-01,1.204518305482575,4.3230257,2.4519212408197575,2.0101232181562794,0.3989133928088706,LithiumCarbonate
2024-06-01,1.1386619677492604,4.6588054,2.5467193526237386,2.889676872329225,-0.6123529368307041,LithiumCarbonate
2024-07-01,1.0812035700891076,5.019876,2.656672686410764,3.899432308192039,-1.737025168013824,LithiumCarbonate
2024-08-01,1.0310722148497447,5.4093246,2.782373234992,4.988633738893357,-2.9264893091938684,LithiumCarbonate
2024-09-01,0.9873335642698997,5.826371,2.922948663418507,6.12487076489606,-4.15020363635626,LithiumCarbonate
2024-10-01,0.9491724264867417,6.271228,3.0779947335867472,7.28625828935092,-5.387913436377437,LithiumCarbonate
2024-11-01,0.9158775621596692,6.733064,3.2427521594729254,8.457530057575688,-6.625774933256349,LithiumCarbonate
2024-12-01,0.8868284285395649,6.998922,3.3316659486490074,9.627856258876935,-7.854199401797806,LithiumCarbonate
2025-01-01,0.8614836139222389,7.253922,3.4184590579712633,10.789508412468457,-9.06654118462398,LithiumCarbonate
2025-02-01,0.8393707469298114,7.494244,3.501320039939503,11.936988147270498,-10.258246653410875,LithiumCarbonate
2025-03-01,0.8200776925513226,7.7146683,3.577914020468538,13.066431754864427,-11.426276369761782,LithiumCarbonate
2025-04-01,0.8032448708562074,7.913254,3.647248483869315,14.175189210526726,-12.56869946881431,LithiumCarbonate
2025-05-01,0.7885585552184172,8.087292,3.708051820142769,15.261518957882098,-13.684401847445264,LithiumCarbonate
2025-06-01,0.7757450251448827,8.235477,3.7596381371419834,16.32436239674003,-14.772872346450267,LithiumCarbonate
2025-07-01,0.764565464729955,8.370593,3.8069765549152437,17.363174860170545,-15.834043930710635,LithiumCarbonate
2025-08-01,0.7548115116542791,8.492657,3.849949685465468,18.377797557240648,-16.86817453393209,LithiumCarbonate
2025-09-01,0.7463013737712678,8.601182,3.888253665525578,19.3683597723815,-17.875757024838965,LithiumCarbonate
2025-10-01,0.7388764409029247,8.697893,3.922483073938117,20.33520374208265,-18.857450860276803,LithiumCarbonate
2025-11-01,0.7323983286963697,8.7839575,3.9530219420878168,21.278826729879853,-19.814030072487114,LithiumCarbonate
2025-12-01,0.7267462994450827,8.860782,3.980360495197445,22.199836268635654,-20.74634366974549,LithiumCarbonate
2026-01-01,0.7218150118046681,8.929797,4.005007971468787,23.098915560709287,-21.65528553709995,LithiumCarbonate
2026-02-01,0.7175125574628105,8.991627,4.027158373329615,23.97679676166413,-22.541771646738507,LithiumCarbonate
2026-03-01,0.7137587481712858,9.04694,4.047031331895325,24.83424041101117,-23.406722914668595,LithiumCarbonate
2026-04-01,0.7104836212140865,9.096462,4.06487502494708,25.67201967275302,-24.251052430324844,LithiumCarbonate
2026-05-01,0.7076261354568874,9.140609,4.080819243972496,26.4909083485699,-25.075656077656124,LithiumCarbonate
2026-06-01,0.7051330336750931,9.179959,4.095063539077126,27.291671854425456,-25.88140578707527,LithiumCarbonate
2026-07-01,0.7029578499567748,9.215203,4.10785611942841,28.075060526095548,-26.669144826182,LithiumCarbonate
2026-08-01,0.7010600436806782,9.24675,4.119335977380282,28.84180475411429,-27.439684666752935,LithiumCarbonate
2026-09-01,0.6994042439285653,9.274976,4.129632809342368,29.5926115536298,-28.19380306577267,LithiumCarbonate
2026-10-01,0.6979595902494045,9.30023,4.138867812331405,30.32816225680514,-28.93224307630633,LithiumCarbonate
2026-11-01,0.69669915748871,9.3228245,4.147149285752992,31.04911107998257,-29.655712765005152,LithiumCarbonate
2026-12-01,0.6955994539631186,9.343049,4.154579244445132,31.756084368820666,-30.364885460894428,LithiumCarbonate
2027-01-01,0.6946399836272859,9.36116,4.1612481491882125,32.4496803650188,-31.060400397764226,LithiumCarbonate
2027-02-01,0.6938028640728604,9.37737,4.1672296707142245,33.13046937035703,-31.742863642211308,LithiumCarbonate
2027-03-01,0.6930724932398808,9.391886,4.172597894289876,33.79899420936596,-32.412849222886194,LithiumCarbonate
2027-04-01,0.69243525862883,9.404884,4.177414985896292,34.45577091236869,-33.07090039511104,LithiumCarbonate
2024-05-01,22.797792398677373,26.918055,24.445897843686403,24.500436537525008,21.095148259829738,LithiumHydroxide
2024-06-01,22.364138941542926,27.098814,24.258009541378392,26.068933961379297,18.659343921706554,LithiumHydroxide
2024-07-01,21.982073893422317,27.323654,24.118705815240403,27.958208711595223,16.00593907524941,LithiumHydroxide
2024-08-01,21.645460178960114,27.595053,24.025297195022553,30.058547354712267,13.23237300320796,LithiumHydroxide
2024-09-01,21.348890803348784,27.91001,23.97333880787597,32.29807198279281,10.399709623904757,LithiumHydroxide
2024-10-01,21.08760200027368,28.265978,23.958952916167625,34.62686476851175,7.548339232035611,LithiumHydroxide
2024-11-01,20.85739671197751,28.66124,23.97893368606102,37.00899377942731,4.7057996445277155,LithiumHydroxide
2024-12-01,20.654577172311704,28.8347,23.92662653715167,39.41804278955451,1.8911115550688962,LithiumHydroxide
2025-01-01,20.47588550986246,29.00131,23.88605525458691,41.83436301668587,-0.8825919969609508,LithiumHydroxide
2025-02-01,20.318451417065052,29.157707,23.85415392671608,44.24326716053555,-3.6063643264054512,LithiumHydroxide
2025-03-01,20.1797460447202,29.300133,23.827901299622646,46.63378384688481,-6.274291757444406,LithiumHydroxide
2025-04-01,20.05754138132444,29.425898,23.804883868101307,48.99776726207237,-8.88268449942349,LithiumHydroxide
2025-05-01,19.94987446472844,29.531557,23.782547702823877,51.32924327914256,-11.42949434968568,LithiumHydroxide
2025-06-01,19.85501585125843,29.613651,23.75847040247869,53.62391924565544,-13.913887543138586,LithiumHydroxide
2025-07-01,19.77144183582325,29.686447,23.737444531120417,55.87881055557848,-16.33592688393198,LithiumHydroxide
2025-08-01,19.697809976781077,29.75009,23.71872184422294,58.09195262484303,-18.696332671280874,LithiumHydroxide
2025-09-01,19.63293753242412,29.80498,23.70175482139539,60.26217657205949,-20.996301507211253,LithiumHydroxide
2025-10-01,19.575782462708492,29.851814,23.686195757837496,62.38893319068046,-23.237368265263473,LithiumHydroxide
2025-11-01,19.525426691061853,29.891659,23.671920100025297,64.47215401385449,-25.421300631730794,LithiumHydroxide
2025-12-01,19.481061357404755,29.925482,23.658829723683574,66.5121411801903,-27.550018465380795,LithiumHydroxide
2026-01-01,19.441973825506373,29.954712,23.647069251663687,68.50947986237558,-29.625532211362838,LithiumHydroxide
2026-02-01,19.40753623597497,29.97984,23.63645747156545,70.46496850196029,-31.649896030010343,LithiumHydroxide
2026-03-01,19.377195421010835,30.00137,23.626865615338435,72.37956318149618,-33.62517233947452,LithiumHydroxide
2026-04-01,19.350464018923347,30.019787,23.618192954505865,74.25433327666899,-35.55340523882229,LithiumHydroxide
2026-05-01,19.326912645685425,30.035555,23.61036973249182,76.0904261445359,-37.43660085316505,LithiumHydroxide
2026-06-01,19.306162997777825,30.049065,23.60332346242402,77.88903907326095,-39.276713077705296,LithiumHydroxide
2026-07-01,19.287881775534867,30.060667,23.596996261976194,79.65139708139715,-41.07563353032741,LithiumHydroxide
2026-08-01,19.27177532938288,30.070612,23.59131016985873,81.37873543752613,-42.83518477876038,LithiumHydroxide
2026-09-01,19.2575849429744,30.079138,23.586206277369115,83.0722859932497,-44.5571161073009,LithiumHydroxide
2026-10-01,19.245082677451528,30.086445,23.58162792983517,84.73326659829647,-46.243101243393404,LithiumHydroxide
